payment_id,candidate_id,label,scenario,sameCustomer,amountRatio,amountDifferencePaise,hasReference,referenceMatch,referenceSimilarity,paymentMethodCommon,outstandingRatio,paymentIsPartial,paymentIsExact,paymentIsExcess,candidateIsOpen,candidateIsPartiallyRecovered,numCandidates,obligationAgeHours,withinRecoveryWindow,daysSinceCreation
P-003028,O-000099,0,overpayment,1,1.6086006016184384,143648,0,0,0.0,0,1.0,0,0,1,1,0,8.0,405.79605463608834,0,16.90816894317035
P-003028,O-000100,0,overpayment,1,2.3893245063119077,220772,0,0,0.0,0,1.0,0,0,1,1,0,8.0,581.755719529994,0,24.239821647083087
P-003028,O-000101,0,overpayment,1,5.0,306662,0,0,0.0,0,1.0,0,0,1,1,0,8.0,327.7273694503074,0,13.655307060429474
P-003029,O-000161,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,3.0,34.15786739136216,1,1.42324447464009
P-003029,O-000162,0,exact_full,1,0.5141667535640334,65227,1,0,0.9,1,1.0,1,0,0,1,0,3.0,-159.43633467519894,1,-6.643180611466622
P-003029,O-000163,0,exact_full,1,0.1420104587963744,417067,1,0,0.6,1,1.0,1,0,0,1,0,3.0,-254.4599081513666,1,-10.602496172973607
P-003030,O-001144,0,shared_contact,1,0.36442649876813576,213601,0,0,0.0,0,1.0,1,0,0,1,0,3.0,-11.069272186711743,1,-0.4612196744463226
P-003030,O-001145,0,shared_contact,1,2.243748282495191,67890,0,0,0.0,0,1.0,0,0,1,1,0,3.0,73.34896847459768,0,3.0562070197749036
P-003030,O-001146,0,shared_contact,1,0.3452801145718217,232237,0,0,0.0,0,1.0,1,0,0,1,0,3.0,-128.79528193153064,1,-5.366470080480443
P-003031,O-000084,0,overpayment,1,0.48030957621208414,114757,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-275.05772968957956,1,-11.460738737065816
P-003031,O-000085,0,overpayment,1,0.2667107576012855,291602,0,0,0.0,1,1.0,1,0,0,1,0,8.0,103.62393348711589,0,4.317663895296495
P-003031,O-000086,0,overpayment,1,0.3690618693019695,181319,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-247.71877818346428,1,-10.321615757644345
P-003031,O-000087,1,overpayment,1,1.1120885803860712,10690,0,0,0.0,1,1.0,0,0,1,1,0,8.0,77.44511573912374,1,3.226879822463489
P-003031,O-000088,0,overpayment,1,0.3625533689525157,186478,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-58.27467375442944,1,-2.42811140643456
P-003031,O-000089,0,overpayment,1,0.24268807805485257,330965,0,0,0.0,1,1.0,1,0,0,1,0,8.0,134.87594140244343,0,5.619830891768476
P-003031,O-000090,0,overpayment,1,0.21558165438964502,385915,0,0,0.0,1,1.0,1,0,0,1,0,8.0,9.27929320249035,1,0.3866372167704313
P-003031,O-000091,0,overpayment,1,0.6722251800020282,51715,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-95.7025356450788,1,-3.987605651878283
P-003032,O-000389,1,similar_amounts,0,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,10,6.844131495841566,1,0.28517214566006527
P-003032,O-000002,0,similar_amounts,0,1.0406165604551616,3805,1,0,0.7,1,1.0,0,0,1,1,0,10,399.62648975619527,0,16.65110373984147
P-003032,O-000012,0,similar_amounts,0,0.982107956720598,1776,1,0,0.7,1,1.0,1,0,0,1,0,10,169.86821119068884,0,7.077842132945368
P-003032,O-000015,0,similar_amounts,0,0.8202440050483804,21364,1,0,0.7,1,1.0,1,0,0,1,0,10,92.22176355464853,0,3.8425734814436887
P-003032,O-000016,0,similar_amounts,0,1.6812568984547462,39502,1,0,0.7,1,1.0,0,0,1,1,0,10,103.82255148854665,1,4.325939645356111
P-003032,O-000018,0,similar_amounts,0,0.7379209592079268,34623,1,0,0.7,1,1.0,1,0,0,1,0,10,507.5224291519015,0,21.14676788132923
P-003032,O-000019,0,similar_amounts,0,0.7040632086781933,40976,1,0,0.8,1,1.0,1,0,0,1,0,10,-33.10860094678583,1,-1.3795250394494094
P-003032,O-000022,0,similar_amounts,0,1.3919214129674315,27449,1,0,0.7,1,1.0,0,0,1,1,0,10,151.25476073067108,0,6.302281697111295
P-003032,O-000026,0,similar_amounts,0,0.7013482208377099,41512,1,0,0.7,1,1.0,1,0,0,1,0,10,574.579611291046,0,23.940817137126917
P-003032,O-000029,0,similar_amounts,0,1.247405663395222,19335,1,0,0.8,1,1.0,0,0,1,1,0,10,531.0450196898047,0,22.12687582040853
P-003032,O-000031,0,similar_amounts,0,0.9211913896395971,8340,1,0,0.4,1,1.0,1,0,0,1,0,10,37.561391933877644,1,1.565057997244902
P-003032,O-000032,0,similar_amounts,0,1.3733904370122003,26504,1,0,0.4,1,1.0,0,0,1,1,0,10,572.8179424563956,0,23.867414269016482
P-003032,O-000033,0,similar_amounts,0,0.7071992339388312,40362,1,0,0.7,1,1.0,1,0,0,1,0,10,208.64693837218562,0,8.6936224321744
P-003032,O-000035,0,similar_amounts,0,0.69389498259675,43005,1,0,0.7,1,1.0,1,0,0,1,0,10,-39.59306977246729,1,-1.6497112405194703
P-003032,O-000039,0,similar_amounts,0,1.8513749620176239,44830,1,0,0.5,1,1.0,0,0,1,1,0,10,581.9959195041766,0,24.249829979340692
P-003032,O-000040,0,similar_amounts,0,0.9451080001551169,5662,1,0,0.7,1,1.0,1,0,0,1,0,10,615.3930950533685,0,25.64137896055702
P-003032,O-000045,0,similar_amounts,0,1.1263026549899484,10932,1,0,0.4,1,1.0,0,0,1,1,0,10,-42.19209770351438,1,-1.7580040709797657
P-003032,O-000047,0,similar_amounts,0,0.7680296226266446,29444,1,0,0.4,1,1.0,1,0,0,1,0,10,312.236637246556,0,13.009859885273166
P-003032,O-000049,0,similar_amounts,0,0.8276254350963579,20304,1,0,0.5,1,1.0,1,0,0,1,0,10,562.2608581758028,0,23.427535757325117
P-003032,O-000052,0,similar_amounts,0,0.7716040588244606,28856,1,0,0.7,1,1.0,1,0,0,1,0,10,253.10512913596818,0,10.546047047332008
P-003033,O-000737,0,corrupted_ref,1,0.46739733969606084,238843,1,0,0.7,1,1.0,1,0,0,1,0,6.0,-283.5166790981777,1,-11.81319496242407
P-003033,O-000738,0,corrupted_ref,1,1.5622237625681044,75433,1,0,0.4,1,1.0,0,0,1,1,0,6.0,-306.2115998505189,1,-12.758816660438287
P-003033,O-000739,0,corrupted_ref,1,0.4795144504967823,227511,1,0,0.7,1,1.0,1,0,0,1,0,6.0,-606.3862689922216,1,-25.266094541342568
P-003033,O-000740,0,corrupted_ref,1,0.624704192273532,125920,1,0,0.8,1,1.0,1,0,0,1,0,6.0,76.30836831172107,0,3.179515346321711
P-003033,O-000741,0,corrupted_ref,1,2.5255382984107095,126609,1,0,0.8,1,1.0,0,0,1,1,0,6.0,81.44687162066528,0,3.393619650861053
P-003033,O-000742,1,corrupted_ref,1,1.0,0,1,0,0.9,1,1.0,0,1,0,1,0,6.0,17.580963693222685,1,0.7325401538842785
P-003034,O-000982,1,exact_full,1,1.0,0,1,1,0.0,1,1.0,0,1,0,1,0,8.0,99.97507452730099,1,4.165628105304208
P-003034,O-000975,0,exact_full,1,0.37984401350588454,172466,1,0,0.0,1,1.0,1,0,0,1,0,8.0,390.25604522504216,0,16.260668551043423
P-003034,O-000976,0,exact_full,1,0.47325176626599946,117576,1,0,0.0,1,1.0,1,0,0,1,0,8.0,185.9203665723678,0,7.746681940515326
P-003034,O-000977,0,exact_full,1,0.321017555908747,223428,1,0,0.0,1,1.0,1,0,0,1,0,8.0,588.6486297611436,0,24.52702624004765
P-003034,O-000978,0,exact_full,1,0.3594628899271444,188234,1,0,0.0,1,1.0,1,0,0,1,0,8.0,259.4573087304617,0,10.810721197102572
P-003034,O-000979,0,exact_full,1,0.9552207764022896,4952,1,0,0.0,1,1.0,1,0,0,1,0,8.0,542.0238040020499,0,22.58432516675208
P-003034,O-000980,0,exact_full,1,0.35360534516983166,193102,1,0,0.0,1,1.0,1,0,0,1,0,8.0,707.1447769323713,0,29.464365705515473
P-003034,O-000981,0,exact_full,1,0.3743545763504726,176544,1,0,0.0,1,1.0,1,0,0,1,0,8.0,242.72262576582648,0,10.11344274024277
P-003035,O-000600,1,exact_partial,1,0.32200479943830224,140983,1,1,1.0,0,1.0,1,0,0,1,0,4.0,4.555446868951577,1,0.1898102862063157
P-003035,O-000599,0,exact_partial,1,0.9800213690850812,1365,1,0,0.7,0,1.0,1,0,0,1,0,4.0,-604.7816697957869,1,-25.19923624149112
P-003035,O-000601,0,exact_partial,1,0.14969873794113372,380327,1,0,0.6,0,1.0,1,0,0,1,0,4.0,-196.22042313106635,1,-8.175850963794431
P-003035,O-000602,0,exact_partial,1,0.2504188732310086,200426,1,0,0.9,0,1.0,1,0,0,1,0,4.0,-502.5904954562732,1,-20.941270644011382
P-003036,O-000005,1,ambiguous,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,2.0,32.193309348382485,1,1.3413878895159368
P-003036,O-000006,0,ambiguous,1,1.4429408659533232,114956,0,0,0.0,1,1.0,0,0,1,1,0,2.0,-44.29906482260549,1,-1.845794367608562
P-003037,O-000731,1,delayed,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,3.0,85.30646922430736,0,3.5544362176794735
P-003037,O-000732,0,delayed,1,4.264179369018079,368330,1,0,0.6,1,1.0,0,0,1,1,0,3.0,147.1733680090736,0,6.132223667044734
P-003037,O-000733,0,delayed,1,1.0528791870530674,24166,1,0,0.6,1,1.0,0,0,1,1,0,3.0,-350.4011039606803,1,-14.60004599836168
P-003038,O-000411,1,similar_amounts,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,2.0,85.78937081418897,1,3.5745571172578736
P-003038,O-000410,0,similar_amounts,1,0.4704292017020743,67578,1,0,0.6,1,1.0,1,0,0,1,0,2.0,-25.91720472487296,1,-1.07988353020304
P-003039,O-000721,1,similar_amounts,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,6.0,42.11278064949295,1,1.7546991937288727
P-003039,O-000722,0,similar_amounts,1,2.4990274554793626,287461,1,0,0.6,1,1.0,0,0,1,1,0,6.0,491.0202579164984,0,20.459177413187433
P-003039,O-000723,0,similar_amounts,1,0.9617932698193524,19037,1,0,0.6,1,1.0,1,0,0,1,0,6.0,-76.44210337018353,1,-3.185087640424314
P-003039,O-000724,0,similar_amounts,1,2.104092483721829,251467,1,0,0.9,1,1.0,0,0,1,1,0,6.0,127.25216496111256,0,5.302173540046357
P-003039,O-000725,0,similar_amounts,1,1.1149535732649012,49409,1,0,0.9,1,1.0,0,0,1,1,0,6.0,-71.80765429217354,1,-2.9919855955072308
P-003039,O-000726,0,similar_amounts,1,2.274900549706159,268568,1,0,0.6,1,1.0,0,0,1,1,0,6.0,18.491928625674348,1,0.7704970260697644
P-003040,O-000888,0,overpayment,1,3.5877428492907426,367224,0,0,0.0,1,1.0,0,0,1,1,0,4.0,-414.0627435968067,1,-17.252614316533613
P-003040,O-000889,0,overpayment,1,2.822260655546871,328734,0,0,0.0,1,1.0,0,0,1,1,0,4.0,-219.30780115737042,1,-9.137825048223768
P-003040,O-000890,0,overpayment,1,5.0,434554,0,0,0.0,1,1.0,0,0,1,1,0,4.0,-218.37094419902752,1,-9.098789341626146
P-003040,O-000891,0,overpayment,1,3.9910714285714284,381565,0,0,0.0,1,1.0,0,0,1,1,0,4.0,-65.00593796518365,1,-2.7085807485493185
P-003041,O-000713,0,ambiguous,1,0.9001068776719418,21310,0,0,0.0,1,1.0,1,0,0,1,0,8.0,70.96898506087399,0,2.957041044203083
P-003041,O-000714,0,ambiguous,1,0.41619271384231243,269350,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-167.21237960577676,1,-6.967182483574032
P-003041,O-000715,0,ambiguous,1,0.3905146378417954,299687,0,0,0.0,1,1.0,1,0,0,1,0,8.0,120.23151290048499,1,5.009646370853541
P-003041,O-000716,0,ambiguous,1,0.8097276280999751,45121,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-232.07775048468264,1,-9.66990627019511
P-003041,O-000717,0,ambiguous,1,1.9752906079621437,94808,0,0,0.0,1,1.0,0,0,1,1,0,8.0,-224.02627083977424,1,-9.33442795165726
P-003041,O-000718,0,ambiguous,1,0.423406915439012,261489,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-94.96442392719536,1,-3.956850996966473
P-003041,O-000719,1,ambiguous,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,8.0,9.156638525003274,1,0.38152660520846976
P-003041,O-000720,0,ambiguous,1,0.4090667973285329,277387,0,0,0.0,1,1.0,1,0,0,1,0,8.0,-284.2225616778227,1,-11.842606736575945
P-003042,O-001062,0,shared_contact,1,0.3983382989288501,135706,0,0,0.0,0,1.0,1,0,0,1,0,7.0,410.53901311349017,0,17.10579221306209
P-003042,O-001063,0,shared_contact,1,0.7652590157232169,27560,0,0,0.0,0,1.0,1,0,0,1,0,7.0,-50.84674451826845,1,-2.118614354927852
P-003042,O-001064,0,shared_contact,1,0.4625276705276705,104404,0,0,0.0,0,1.0,1,0,0,1,0,7.0,-33.37984154013975,1,-1.3908267308391562
P-003042,O-001065,0,shared_contact,1,0.25680337732198033,260017,0,0,0.0,0,1.0,1,0,0,1,0,7.0,415.02720208189004,0,17.29280008674542
P-003042,O-001066,0,shared_contact,1,0.2951625355212799,214549,0,0,0.0,0,1.0,1,0,0,1,0,7.0,144.08701965647748,0,6.003625819019895
P-003042,O-001067,0,shared_contact,1,0.596511728268014,60773,0,0,0.0,0,1.0,1,0,0,1,0,7.0,415.86613770009563,0,17.327755737503985
P-003042,O-001068,0,shared_contact,1,0.2634872781446854,251142,0,0,0.0,0,1.0,1,0,0,1,0,7.0,252.24687354720157,0,10.510286397800066
P-003043,O-000775,1,similar_amounts,0,1.0,0,1,1,1.0,0,1.0,0,1,0,1,0,3.0,14.281126504999008,1,0.595046937708292
P-003043,O-000092,0,similar_amounts,1,0.8405697601010101,60609,1,0,0.4,0,1.0,1,0,0,1,0,3.0,124.26955498420915,0,5.177898124342048
P-003043,O-000093,0,similar_amounts,1,1.4429482924450345,98094,1,0,0.7,0,1.0,0,0,1,1,0,3.0,301.5782179386874,0,12.56575908077864
P-003044,O-000063,0,multi_obligation,0,4.551815170558789,427841,1,1,1.0,0,1.0,0,0,1,1,0,10,26.951541282418702,1,1.122980886767446
P-003044,O-000001,0,multi_obligation,0,1.375031661203803,149545,1,0,0.8,0,1.0,0,0,1,1,0,10,146.48434972690654,0,6.103514571954439
P-003044,O-000003,0,multi_obligation,0,1.2756159411860504,118468,1,0,0.6,0,1.0,0,0,1,1,0,10,114.36228324028264,0,4.7650951350117765
P-003044,O-000004,0,multi_obligation,0,1.2171146973295746,97808,1,0,0.8,0,1.0,0,0,1,1,0,10,483.1612949573995,0,20.13172062322498
P-003044,O-000005,0,multi_obligation,0,1.4641387505507564,173813,1,0,0.8,0,1.0,0,0,1,1,0,10,404.0152512786418,0,16.833968803276743
P-003044,O-000008,0,multi_obligation,0,1.268386231146479,116018,1,0,0.8,0,1.0,0,0,1,1,0,10,317.90827369736115,0,13.246178070723381
P-003044,O-000009,0,multi_obligation,0,1.960896372167544,268682,1,0,0.8,0,1.0,0,0,1,1,0,10,221.16043207551775,0,9.215018003146573
P-003044,O-000011,0,multi_obligation,0,1.1527147656509509,72640,1,0,0.8,0,1.0,0,0,1,1,0,10,324.7409783907726,0,13.530874099615525
P-003044,O-000014,0,multi_obligation,0,1.7879904518418033,241642,1,0,0.8,0,1.0,0,0,1,1,0,10,107.42768048311916,0,4.476153353463299
P-003044,O-000017,0,multi_obligation,0,1.7634243297483663,237370,1,0,0.5,0,1.0,0,0,1,1,0,10,288.936300185212,0,12.039012507717167
P-003044,O-000021,0,multi_obligation,0,1.1149820540716413,56543,1,0,0.5,0,1.0,0,0,1,1,0,10,162.56413468713998,0,6.773505611964166
P-003044,O-000024,0,multi_obligation,0,1.3380954705193284,138538,1,0,0.8,0,1.0,0,0,1,1,0,10,640.3724877863649,0,26.682186991098536
P-003044,O-000025,0,multi_obligation,0,1.2846238191632928,121482,1,0,0.5,0,1.0,0,0,1,1,0,10,-20.545503263439855,1,-0.8560626359766607
P-003044,O-000028,0,multi_obligation,0,1.5404614939412413,192367,1,0,0.8,0,1.0,0,0,1,1,0,10,239.3130765314026,0,9.971378188808442
P-003044,O-000034,0,multi_obligation,0,1.9271998734644382,263793,1,0,0.5,0,1.0,0,0,1,1,0,10,295.0606064131535,0,12.294191933881395
P-003044,O-000036,0,multi_obligation,0,1.1791938095862806,83321,1,0,0.8,0,1.0,0,0,1,1,0,10,613.3997158289745,0,25.55832149287394
P-003044,O-000038,0,multi_obligation,0,1.2794856836160828,119768,1,0,0.5,0,1.0,0,0,1,1,0,10,571.1396900800357,0,23.797487086668156
P-003044,O-000041,0,multi_obligation,0,1.8605419785678898,253600,1,0,0.8,0,1.0,0,0,1,1,0,10,19.428726235233626,1,0.809530259801401
P-003044,O-000043,0,multi_obligation,0,1.2102880376839553,95267,1,0,0.9,0,1.0,0,0,1,1,0,10,583.6055134313488,0,24.316896392972865
P-003044,O-000048,0,multi_obligation,0,1.3275884194545802,135295,1,0,0.8,0,1.0,0,0,1,1,0,10,334.35948123837466,0,13.931645051598943
P-003045,O-000055,1,similar_amounts,1,1.0,0,1,1,1.0,0,1.0,0,1,0,1,0,6.0,120.03785772367797,1,5.001577405153249
P-003045,O-000050,0,similar_amounts,1,2.154188059444219,187484,1,0,0.6,0,1.0,0,0,1,1,0,6.0,-157.31902944009306,1,-6.554959560003877
P-003045,O-000051,0,similar_amounts,1,1.6237755163597047,134423,1,0,0.6,0,1.0,0,0,1,1,0,6.0,-128.8803747305431,1,-5.37001561377263
P-003045,O-000052,0,similar_amounts,1,2.7696411327982777,223580,1,0,0.9,0,1.0,0,0,1,1,0,6.0,39.497069995319976,1,1.645711249804999
P-003045,O-000053,0,similar_amounts,1,2.7383866524760534,222138,1,0,0.6,0,1.0,0,0,1,1,0,6.0,-142.65779306587143,1,-5.944074711077977
P-003045,O-000054,0,similar_amounts,1,1.0257310695776563,8778,1,0,0.9,0,1.0,0,0,1,1,0,6.0,47.09854728911364,1,1.962439470379735
P-003046,O-000679,1,delayed,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,5.0,300.1651605021065,0,12.506881687587772
P-003046,O-000678,0,delayed,1,2.3712503759517514,259878,1,0,0.9,1,1.0,0,0,1,1,0,5.0,43.813343944508915,1,1.8255559976878715
P-003046,O-000680,0,delayed,1,1.2140647667623914,79238,1,0,0.5,1,1.0,0,0,1,1,0,5.0,287.9695606759439,0,11.998731694830996
P-003046,O-000681,0,delayed,1,1.7033194863475796,185561,1,0,0.8,1,1.0,0,0,1,1,0,5.0,200.44796305383738,0,8.351998460576558
P-003046,O-000682,0,delayed,1,3.4253081197265223,318198,1,0,0.5,1,1.0,0,0,1,1,0,5.0,-36.2714402691505,1,-1.5113100112146043
P-003047,O-000811,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,2.0,113.79087056688599,1,4.74128627362025
P-003047,O-000812,0,exact_full,1,1.7362688922696317,207136,1,0,0.9,1,1.0,0,0,1,1,0,2.0,370.11570567921115,0,15.421487736633798
P-003048,O-001060,1,similar_amounts,0,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,8.0,36.176538139159106,1,1.5073557557982962
P-003048,O-001039,0,similar_amounts,1,1.053944458743257,20540,1,0,0.8,1,1.0,0,0,1,1,0,8.0,-29.395530400581038,1,-1.2248137666908765
P-003048,O-001040,0,similar_amounts,1,5.0,344191,1,0,0.9,1,1.0,0,0,1,1,0,8.0,376.89857731117036,0,15.704107387965431
P-003048,O-001041,0,similar_amounts,1,1.7318700478171556,169586,1,0,0.8,1,1.0,0,0,1,1,0,8.0,231.12362051115485,0,9.630150854631452
P-003048,O-001042,0,similar_amounts,1,1.769705682609961,174540,1,0,0.5,1,1.0,0,0,1,1,0,8.0,-25.469545486261723,1,-1.0612310619275718
P-003048,O-001043,0,similar_amounts,1,1.9817284852914308,198801,1,0,0.5,1,1.0,0,0,1,1,0,8.0,353.51765946394306,0,14.729902477664295
P-003048,O-001044,0,similar_amounts,1,0.8384038441449911,77348,1,0,0.5,1,1.0,1,0,0,1,0,8.0,412.32164105278684,0,17.18006837719945
P-003048,O-001045,0,similar_amounts,1,3.067331137115821,270471,1,0,0.8,1,1.0,0,0,1,1,0,8.0,39.62751361489654,1,1.6511464006206893
P-003049,O-000001,0,missing_ref,0,1.0463520023673802,18483,0,0,0.0,0,1.0,0,0,1,1,0,10,-378.05772224419985,1,-15.752405093508328
P-003049,O-000003,0,missing_ref,0,0.9707000442035223,12594,0,0,0.0,0,1.0,1,0,0,1,0,10,-410.17978873082376,1,-17.09082453045099
P-003049,O-000004,0,missing_ref,0,0.9261826011676175,33254,0,0,0.0,0,1.0,1,0,0,1,0,10,-41.380777013706904,1,-1.7241990422377877
P-003049,O-000005,0,missing_ref,0,1.1141594456386772,42751,0,0,0.0,0,1.0,0,0,1,1,0,10,-120.52682069246461,1,-5.021950862186025
P-003049,O-000006,0,missing_ref,0,1.6076661952999471,157707,0,0,0.0,0,1.0,0,0,1,1,0,10,-197.01919486345258,1,-8.209133119310524
P-003049,O-000008,0,missing_ref,0,0.9651984824650689,15044,0,0,0.0,0,1.0,1,0,0,1,0,10,-206.63379827374524,1,-8.609741594739384
P-003049,O-000009,0,missing_ref,0,1.4921749828336004,137620,0,0,0.0,0,1.0,0,0,1,1,0,10,-303.38163989558865,1,-12.640901662316194
P-003049,O-000010,0,missing_ref,0,1.8571721074324985,192574,0,0,0.0,0,1.0,0,0,1,1,0,10,-97.66000733420435,1,-4.069166972258515
P-003049,O-000011,0,missing_ref,0,0.8771764587161364,58422,0,0,0.0,0,1.0,1,0,0,1,0,10,-199.80109358033377,1,-8.32504556584724
P-003049,O-000014,0,missing_ref,0,1.3605994991130126,110580,0,0,0.0,0,1.0,0,0,1,1,0,10,-417.11439148798723,1,-17.379766311999468
P-003049,O-000017,0,missing_ref,0,1.3419055215355324,106308,0,0,0.0,0,1.0,0,0,1,1,0,10,-235.60577178589438,1,-9.816907157745598
P-003049,O-000021,0,missing_ref,0,0.8484631574666246,74519,0,0,0.0,0,1.0,1,0,0,1,0,10,-361.9779372839664,1,-15.082414053498601
P-003049,O-000023,0,missing_ref,0,1.5479213195521357,147690,0,0,0.0,0,1.0,0,0,1,1,0,10,-447.7847150597684,1,-18.657696460823683
P-003049,O-000024,0,missing_ref,0,1.01824482623975,7476,0,0,0.0,0,1.0,0,0,1,1,0,10,115.83041581525846,0,4.8262673256357695
P-003049,O-000025,0,missing_ref,0,0.9775547308442045,9580,0,0,0.0,0,1.0,1,0,0,1,0,10,-545.0875752345462,1,-22.711982301439424
P-003049,O-000027,0,missing_ref,0,1.542638897618581,146767,0,0,0.0,0,1.0,0,0,1,1,0,10,-328.4301511658393,1,-13.68458963190997
P-003049,O-000028,0,missing_ref,0,1.1722384394728191,61305,0,0,0.0,0,1.0,0,0,1,1,0,10,-285.2289954397038,1,-11.884541476654325
P-003049,O-000030,0,missing_ref,0,1.678180706609177,168612,0,0,0.0,0,1.0,0,0,1,1,0,10,-255.2086893808355,1,-10.633695390868146
P-003049,O-000034,0,missing_ref,0,1.4665331013514702,132731,0,0,0.0,0,1.0,0,0,1,1,0,10,-229.4814655579529,1,-9.561727731581371
P-003049,O-000036,0,missing_ref,0,0.8973261043019332,47741,0,0,0.0,0,1.0,1,0,0,1,0,10,88.85764385786808,0,3.7024018274111703
P-003050,O-001125,0,shared_contact,1,2.030535559730637,195270,0,0,0.0,0,1.0,0,0,1,1,0,7.0,-296.01937676899985,1,-12.334140698708326
P-003050,O-001126,0,shared_contact,1,0.9029685589499153,41345,0,0,0.0,0,1.0,1,0,0,1,0,7.0,-110.31230422694391,1,-4.5963460094559965
P-003050,O-001127,0,shared_contact,1,1.3025112222997082,89360,0,0,0.0,0,1.0,0,0,1,1,0,7.0,-5.673587382854421,1,-0.2363994742856009
P-003050,O-001128,0,shared_contact,1,1.4889111615901678,126341,0,0,0.0,0,1.0,0,0,1,1,0,7.0,-228.72424838478906,1,-9.530177016032878
P-003050,O-001129,0,shared_contact,1,1.0764186336689616,27315,0,0,0.0,0,1.0,0,0,1,1,0,7.0,10.243032060559692,1,0.4267930025233205
P-003050,O-001130,0,shared_contact,1,0.8700786511263982,57452,0,0,0.0,0,1.0,1,0,0,1,0,7.0,-110.94281686857575,1,-4.622617369523989
P-003050,O-001131,0,shared_contact,1,1.1570365737037416,52220,0,0,0.0,0,1.0,0,0,1,1,0,7.0,-139.48137891048515,1,-5.811724121270214
P-003051,O-000547,1,delayed,0,1.008335475601038,2367,1,1,1.0,1,1.0,0,0,1,1,0,10,116.5333595615237,0,4.855556648396821
P-003051,O-000000,0,delayed,0,1.7061462833308505,118509,1,0,0.7,1,1.0,0,0,1,1,0,10,266.1834988448382,0,11.090979118534925
P-003051,O-000001,0,delayed,0,0.7180735944306376,112419,1,0,0.7,1,1.0,1,0,0,1,0,10,46.78379969902903,0,1.949324987459543
P-003051,O-000005,0,delayed,0,0.7646073941546391,88151,1,0,0.7,1,1.0,1,0,0,1,0,10,304.3147012507643,0,12.679779218781846
P-003051,O-000006,0,delayed,0,1.1032832554358087,26805,1,0,0.7,1,1.0,0,0,1,1,0,10,227.8223270797763,0,9.492596961657346
P-003051,O-000007,0,delayed,0,1.5917879498782534,106452,1,0,0.5,1,1.0,0,0,1,1,0,10,181.36810350652337,0,7.557004312771807
P-003051,O-000009,0,delayed,0,1.0240258068207828,6718,1,0,0.7,1,1.0,0,0,1,1,0,10,121.45988204764024,1,5.060828418651677
P-003051,O-000010,0,delayed,0,1.2745101530298848,61672,1,0,0.7,1,1.0,0,0,1,1,0,10,327.18151460902453,0,13.632563108709356
P-003051,O-000013,0,delayed,0,1.6630501701766818,114160,1,0,0.7,1,1.0,0,0,1,1,0,10,468.3309927688125,0,19.513791365367187
P-003051,O-000014,0,delayed,0,0.9337303036627361,20322,1,0,0.7,1,1.0,1,0,0,1,0,10,7.7271304552416495,1,0.32196376896840206
P-003051,O-000017,0,delayed,0,0.9209013019091237,24594,1,0,0.5,1,1.0,1,0,0,1,0,10,189.2357501573345,0,7.884822923222271
P-003051,O-000020,0,delayed,0,1.5251705825640915,98595,1,0,0.7,1,1.0,0,0,1,1,0,10,-76.57160458565545,1,-3.1904835244023104
P-003051,O-000023,0,delayed,0,1.0622825046559772,16788,1,0,0.4,1,1.0,0,0,1,1,0,10,-22.943193116539533,1,-0.9559663798558139
P-003051,O-000024,0,delayed,0,0.6987846544318626,123426,1,0,0.7,1,1.0,1,0,0,1,0,10,540.6719377584874,0,22.527997406603642
P-003051,O-000025,0,delayed,0,0.6708605113210376,140482,1,0,0.4,1,1.0,1,0,0,1,0,10,-120.24605329131737,1,-5.010252220471557
P-003051,O-000027,0,delayed,0,1.0586573692364005,15865,1,0,0.8,1,1.0,0,0,1,1,0,10,96.4113707773896,1,4.017140449057901
P-003051,O-000028,0,delayed,0,0.8044649103337445,69597,1,0,0.7,1,1.0,1,0,0,1,0,10,139.6125265035251,0,5.817188604313546
P-003051,O-000030,0,delayed,0,1.1516748181993692,37710,1,0,0.4,1,1.0,0,0,1,1,0,10,169.6328325623934,0,7.068034690099725
P-003051,O-000034,0,delayed,0,1.0064287095130138,1829,1,0,0.4,1,1.0,0,0,1,1,0,10,195.36005638527598,0,8.1400023493865
P-003051,O-000037,0,delayed,0,1.2922608946817344,64758,1,0,0.8,1,1.0,0,0,1,1,0,10,536.3299127227273,0,22.347079696780302
P-003052,O-000188,1,noisy_contact,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,5.0,20.998762963960715,1,0.8749484568316964
